track_id,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,duration_ms,duration_min,music_profile
2eu0yoZ76r72TjJv0DmWuN,0.648,0.291,0.338,0.642,0.0348,0.0,0.0986,72.059,213333,3.55555,Acústica
5T5SMcaDjnIMrso6Ohgsgj,0.601,0.308,0.394,0.377,0.0312,3.28e-05,0.179,106.064,268506,4.4751,Equilibrada
6eLJJfdel8XFXlDW382tu9,0.636,0.493,0.4,0.57,0.0244,0.0,0.132,104.005,271747,4.529116666666667,Equilibrada
2cnebXe9bliqTzPtZJqau0,0.502,0.245,0.152,0.277,0.0275,0.000698,0.0947,140.185,241053,4.01755,Equilibrada
7p7p8AifZ0dxU2shiq9Zd9,0.557,0.432,0.418,0.81,0.027,0.0,0.105,140.006,210141,3.50235,Acústica
6CFNuNjLqTZhFhswIoPGdA,0.51,0.517,0.624,0.359,0.064,0.0,0.243,172.028,226000,3.7666666666666666,Equilibrada
4KnjsUiZRn1dF97CvB6EWX,0.614,0.487,0.256,0.252,0.0281,0.0,0.157,90.063,253225,4.220416666666667,Equilibrada
3kvoXqnXbteiOEHZRBXYs5,0.513,0.504,0.147,0.405,0.0355,0.0,0.0897,148.075,220712,3.678533333333333,Equilibrada
4ijjMyIiRkedVXNF3cnyzZ,0.46,0.324,0.277,0.421,0.0309,0.132,0.93,79.327,211853,3.530883333333333,Equilibrada
2m2EBMKluxKM7Asi6hoQI8,0.637,0.873,0.705,0.0108,0.126,0.0,0.0432,97.987,179560,2.9926666666666666,Positiva
0ZgMBZeFQC8Jja48NuDaSC,0.614,0.359,0.381,0.863,0.0325,0.0,0.115,136.037,234023,3.9003833333333335,Acústica
2Rb4U44Lq8cP38tZpM0krK,0.656,0.282,0.429,0.936,0.0327,0.0,0.097,163.896,187732,3.1288666666666667,Acústica
7N3JM4QA1zXQSE0ns6qUFV,0.587,0.308,0.0959,0.41,0.0288,0.000262,0.334,126.048,288400,4.806666666666667,Equilibrada
5ArBGmLxxMVh12sYw0F0Uv,0.452,0.448,0.368,0.31,0.0321,0.0258,0.831,163.952,267840,4.464,Equilibrada
5FwJlKRUKipSgJwlaHSCSm,0.514,0.567,0.503,0.567,0.0406,0.0,0.162,130.122,227666,3.7944333333333335,Equilibrada
5yk4aECY8jS81x2ne21EbB,0.626,0.446,0.314,0.497,0.0258,0.0,0.0919,112.518,209000,3.4833333333333334,Equilibrada
7oVLiGq3yyLnGzlKvhgd3t,0.488,0.702,0.305,0.118,0.0434,0.0,0.195,145.962,250000,4.166666666666667,Equilibrada
6obcfaN1hYGCy1dUuXMpao,0.194,0.381,0.44,0.487,0.034,0.0,0.329,75.195,333440,5.557333333333333,Equilibrada
47MN8iVKji2TUL2DOnXpgJ,0.634,0.426,0.282,0.839,0.0345,0.0,0.0912,81.935,256000,4.266666666666667,Acústica
4bCmYEH3GkVwA2obKnj1xZ,0.61,0.422,0.306,0.52,0.0262,0.0,0.0944,132.966,262200,4.37,Equilibrada
3L2itiCbvcPTTVZ3okEy28,0.484,0.587,0.45,0.722,0.0309,0.0,0.229,203.988,229080,3.818,Acústica
4ElOmdAX3zA76QoQUeWMUl,0.5,0.714,0.304,0.171,0.0279,1.17e-06,0.162,136.073,204240,3.404,Equilibrada
2eNd8D9choZQCvR09uFklW,0.546,0.474,0.28,0.343,0.0292,0.0,0.102,139.031,226280,3.771333333333333,Equilibrada
2WG7cfSsHxO8NL0Q90d8vB,0.545,0.353,0.295,0.355,0.0244,0.0,0.123,79.334,206733,3.44555,Equilibrada
6tgPTPG1RUBxXKiZ3DZEZl,0.613,0.526,0.426,0.274,0.0279,0.0,0.223,128.11,207921,3.46535,Equilibrada
5BIqBaZVSqaKa0inkQCvBg,0.443,0.462,0.239,0.662,0.0329,0.0,0.111,120.999,272000,4.533333333333333,Acústica
5V0R9glmXZwExgsunBJYA9,0.668,0.625,0.327,0.683,0.0415,0.0,0.116,133.856,226600,3.776666666666667,Acústica
1pgF9ARRXIBJlhzQ0XqYdK,0.631,0.304,0.328,0.847,0.03,5.43e-06,0.279,165.996,250795,4.179916666666666,Acústica
7qYmYGsbl6GSwtvtCESGRe,0.515,0.427,0.25,0.777,0.0277,6.09e-05,0.185,80.205,291600,4.86,Acústica
2f12gozNgFLVluFB3CJQU7,0.506,0.402,0.623,0.971,0.124,0.244,0.795,123.403,79896,1.3316,Acústica
777VRhgQZ1L2c0RJnLlNI9,0.607,0.301,0.401,0.79,0.0313,9.92e-05,0.14,125.927,297466,4.957766666666667,Acústica
0ub1bABgM7pZkqermYUrNp,0.52,0.537,0.46,0.783,0.203,0.0,0.0993,141.748,230437,3.8406166666666666,Acústica
0AJi3XCcEEboePVz60fbki,0.656,0.342,0.368,0.252,0.0279,0.0,0.0721,91.996,257920,4.298666666666667,Equilibrada
27NRZUFwO8J17mAgjtJDrB,0.569,0.526,0.348,0.563,0.0375,0.0,0.156,140.029,231920,3.8653333333333335,Equilibrada
5xzZkUxAfcLnjN0UgxjrHb,0.217,0.539,0.312,0.0903,0.0402,3.69e-05,0.0658,89.129,351506,5.858433333333333,Equilibrada
7iQdInUqIpVdatCooLZC3A,0.313,0.28,0.254,0.948,0.0362,0.00595,0.0605,153.02,206722,3.4453666666666667,Acústica
0vgMpRUYhG2eNxmtPs0KN0,0.506,0.752,0.399,0.656,0.0393,0.0,0.719,86.659,193000,3.216666666666667,Acústica
2eLFge0GG6xF83VUXcRbbz,0.353,0.579,0.713,0.0704,0.039,0.36,0.112,160.467,201560,3.3593333333333333,Positiva
4rhsDi7lvJ7hfYkKRnfbbM,0.46,0.372,0.595,0.834,0.0456,0.0,0.135,203.94,229880,3.8313333333333333,Acústica
1rHiqKONu3tM7TbcGxZSrY,0.676,0.552,0.782,0.425,0.0492,0.0,0.0786,139.97,272500,4.541666666666667,Positiva
6vLeClPziJQ3Z0wifEzMYe,0.554,0.486,0.231,0.794,0.0319,0.0,0.118,140.005,267343,4.4557166666666665,Acústica
6YEmnQ19ucz9KCUPj5gH23,0.424,0.873,0.445,0.163,0.0537,1.37e-06,0.128,111.955,117512,1.9585333333333332,Equilibrada
0b4sTnmz7wzodbY8fMkTry,0.537,0.388,0.178,0.0544,0.0306,0.000283,0.101,110.499,110329,1.8388166666666668,Equilibrada
1JMOA0BL1PvJxQ1wU7AGto,0.722,0.548,0.417,0.582,0.0291,0.0,0.214,106.961,240600,4.01,Equilibrada
4WTYVLWBWTDfAgb4S4AXLh,0.282,0.879,0.533,0.00238,0.0538,0.0,0.216,110.194,287039,4.7839833333333335,Equilibrada
23EYW4MtiZGdx8be8z7UqE,0.431,0.442,0.299,0.9,0.0272,0.0,0.114,79.932,215693,3.594883333333333,Acústica
1t9e7vUucNf2bR2txQPxRf,0.335,0.269,0.135,0.566,0.0503,4.87e-06,0.262,72.589,243546,4.0591,Equilibrada
6OHH5rNTeg5a7wJadBKpv8,0.556,0.345,0.518,0.701,0.0271,0.00326,0.0822,104.087,123506,2.0584333333333333,Acústica
4lzrWjF6IgJr659sQteyyM,0.543,0.48,0.38,0.0825,0.0289,0.105,0.302,142.06,183093,3.05155,Equilibrada
5ezpe0WxjrTXSp82nJDnsM,0.59,0.402,0.243,0.514,0.0241,0.00176,0.332,82.844,249666,4.1611,Equilibrada
07VFhQepf26fYJvy32mjeg,0.646,0.446,0.354,0.726,0.0295,0.0,0.387,127.552,263000,4.383333333333334,Acústica
5R16U4wMceY3ZrrqRV1DiZ,0.382,0.437,0.461,0.169,0.0261,1.09e-06,0.113,168.498,304786,5.079766666666667,Equilibrada
69F22c6LisD034xJrPn8Kb,0.614,0.371,0.589,0.265,0.0438,0.0,0.421,119.85,189866,3.164433333333333,Equilibrada
3jwx9ayJw2lHEKRGCBbQwR,0.447,0.375,0.229,0.717,0.0272,0.00461,0.102,180.151,233333,3.8888833333333332,Acústica
5VIxFiO4uCfA6BZFObyz7W,0.305,0.517,0.201,0.106,0.0354,0.0,0.0614,179.638,344026,5.733766666666667,Equilibrada
24L9JvI4WHMIG5RfjWkkqF,0.439,0.446,0.3,0.681,0.0319,0.0,0.209,142.837,319720,5.328666666666667,Acústica
1PKBW5ZFi8acWzQu4Fcw1g,0.535,0.507,0.279,0.649,0.0321,0.0,0.265,136.031,240000,4.0,Acústica
7H10smyqYA7G23KkZwfipP,0.579,0.376,0.143,0.624,0.0269,3.42e-05,0.146,75.616,259000,4.316666666666666,Acústica
4UfEoZhydEepAaggFcRf3e,0.517,0.427,0.34,0.682,0.0307,0.0,0.163,139.925,271800,4.53,Acústica
4sAEItW5ZbK1F65mwXbXzL,0.494,0.536,0.369,0.704,0.0457,0.0,0.354,176.818,218314,3.6385666666666667,Acústica
1ZDsdv7QHsSltM24N7xNsj,0.661,0.675,0.554,0.0944,0.0297,0.387,0.256,124.341,252333,4.20555,Equilibrada
143hQbPcr6XreLz8uLiLBu,0.554,0.379,0.33,0.21,0.0296,0.0,0.213,80.18,293213,4.8868833333333335,Equilibrada
4UexnZzNVLYhAqUPGq1OGR,0.699,0.855,0.605,0.0192,0.0615,5.43e-06,0.281,105.981,248133,4.13555,Equilibrada
2AEnt9lLKW8BU2OPSvTCyg,0.68,0.312,0.298,0.816,0.0294,0.0,0.082,111.219,225266,3.7544333333333335,Acústica
24AuGLZl2PN4spCRGcJZDT,0.68,0.666,0.959,0.269,0.0325,0.0,0.0866,155.995,191893,3.1982166666666667,Positiva
3jS1am6XyX6xb7e1BgWNTw,0.569,0.264,0.31,0.776,0.0312,0.0,0.165,112.866,216893,3.6148833333333332,Acústica
1jJyoWpBdYbstYTJjr2GQb,0.222,0.164,0.128,0.56,0.0305,0.000288,0.119,92.493,156506,2.608433333333333,Equilibrada
5vlwWFEENteAf9smZEkw8k,0.501,0.418,0.232,0.616,0.0282,0.0,0.0959,144.605,283946,4.732433333333334,Acústica
3A0lQ12266eejtQNlobPpD,0.592,0.37,0.362,0.728,0.0334,0.0,0.113,143.982,294053,4.900883333333334,Acústica
4XbYl59Lvx2Ce9pipGYbN7,0.373,0.277,0.228,0.655,0.0282,8.29e-06,0.0599,75.738,234226,3.903766666666667,Acústica
6AuSL7NGgAxlgCWnl7wjME,0.307,0.314,0.153,0.722,0.0289,0.00037,0.354,161.502,233666,3.894433333333333,Acústica
6zIakg39kRroF7xqgZNgx7,0.405,0.459,0.371,0.74,0.0734,5.02e-05,0.257,72.98,229641,3.82735,Acústica
0YMZtcSHpV9gsAZz89wDb3,0.37,0.466,0.198,0.691,0.0437,0.0,0.229,148.149,256773,4.27955,Acústica
6nfEYJH79mSjxsaesFBY64,0.305,0.129,0.394,0.916,0.0319,0.000452,0.0858,160.66,196912,3.2818666666666667,Acústica
2Zc0tMUO1H2uO4KEx48VkP,0.408,0.559,0.249,0.513,0.0376,0.0,0.32,146.33,267120,4.452,Equilibrada
7EIAJ0rBso2akQn2z4TgZx,0.574,0.234,0.229,0.618,0.0266,5.04e-05,0.292,79.461,203800,3.3966666666666665,Acústica
62PlUgbDSHNC5L9srUX9bU,0.497,0.359,0.266,0.755,0.0366,0.00264,0.0876,140.29,272826,4.5471,Acústica
4IlqQhaxrGPxmg35YcXXuS,0.751,0.727,0.28,0.0442,0.0304,0.0338,0.1,119.982,256000,4.266666666666667,Dançante e energética
6WkJ2OK163XXS2oARUC9JM,0.72,0.741,0.357,0.101,0.0287,1.41e-05,0.289,119.896,198053,3.300883333333333,Dançante e energética
4h4AEqy0iBbjdlbtWvIx5O,0.879,0.95,0.615,0.000161,0.0746,0.806,0.0714,126.903,367786,6.129766666666667,Dançante e energética
3YXIVMQLRRq2K7kxC7UYx6,0.791,0.801,0.609,0.00531,0.07,0.189,0.509,124.985,196109,3.268483333333333,Dançante e energética
1E8hMeQvfgvQPjN3BZ2viF,0.767,0.686,0.565,0.0681,0.0461,0.91,0.111,114.07,430576,7.176266666666667,Equilibrada
5o97IsOGSYy67xqIxSprpL,0.77,0.767,0.486,0.00737,0.0335,0.000894,0.0716,119.995,271986,4.5331,Dançante e energética
0vryyKyxCFXT0gg670yNEw,0.7,0.725,0.129,0.0439,0.0492,0.851,0.125,116.824,403706,6.728433333333333,Dançante e energética
09IT6ZbPsY5EioVEqeyq4j,0.878,0.737,0.235,0.000271,0.0817,0.445,0.11,123.993,327138,5.4523,Dançante e energética
52qNIY0h8bzZ410sZPRRWX,0.779,0.519,0.731,0.232,0.042,0.00539,0.123,125.993,441904,7.365066666666666,Positiva
5nIL1etglKhsfxRPcVhbjq,0.726,0.855,0.566,0.00858,0.0418,0.72,0.163,128.01,232500,3.875,Dançante e energética
796T2ROxTNibXRjVhjSzCa,0.718,0.93,0.697,0.0026,0.038,0.0176,0.0363,128.736,331706,5.528433333333333,Dançante e energética
6bFw52N7HiGxn8ful690HF,0.868,0.492,0.519,0.00084,0.0545,0.754,0.112,126.003,320952,5.3492,Equilibrada
6fSdR81YvNG8Wo6i2ytLPR,0.829,0.332,0.448,0.0125,0.047,0.294,0.0918,128.627,443849,7.397483333333334,Equilibrada
2VAMRYzi5TM5GChU6pTtIE,0.938,0.424,0.652,0.146,0.059,0.00209,0.262,110.783,368200,6.136666666666667,Equilibrada
1XcK50AFTqAyuV9YVBanZI,0.665,0.773,0.478,9.29e-05,0.0348,0.0319,0.44,124.983,439920,7.332,Equilibrada
2qkLenoEu66U6vR7Np7nWn,0.815,0.88,0.59,9.71e-05,0.0408,0.94,0.0659,124.316,271831,4.530516666666666,Dançante e energética
0vnuQ0PHWgxgrjqvIEQkqF,0.927,0.809,0.501,0.000378,0.0802,0.0158,0.068,117.531,729147,12.15245,Dançante e energética
4cO3Woi163T6kfaUEjsSFU,0.692,0.628,0.788,0.0314,0.0325,1.37e-06,0.0672,113.036,398349,6.63915,Positiva
7tlw2BnFAfaq10wMmrRzWo,0.866,0.574,0.602,0.00108,0.0649,0.443,0.0406,127.951,155653,2.5942166666666666,Equilibrada
5bozDlkO6pnqwA9Eef2YGw,0.668,0.718,0.334,0.0354,0.0308,0.334,0.19,125.001,468504,7.8084,Equilibrada
4EYYw8IZfhtZz5H2VrQdXU,0.788,0.654,0.388,0.0306,0.0711,0.864,0.0957,117.027,367381,6.1230166666666666,Equilibrada
0YVZkKm7o7kpCbvD6IoSVZ,0.821,0.833,0.948,0.000887,0.0343,0.637,0.0603,124.439,308225,5.137083333333333,Dançante e energética
3Z3qXBFfGKYpzSZRvcHRy5,0.887,0.651,0.652,0.027,0.0421,0.105,0.0503,123.004,384219,6.40365,Equilibrada
7AfjcBpxZKN1NRJdtDGCYx,0.819,0.593,0.591,0.00336,0.218,0.0339,0.0658,124.076,272827,4.547116666666667,Equilibrada
2f3Rm6lChDUYFslIGIUf3R,0.633,0.73,0.687,0.0735,0.0363,4.32e-06,0.849,120.0,314075,5.234583333333333,Equilibrada
1Kk4vr5wOojC7frStXiyjv,0.78,0.783,0.577,0.000163,0.103,0.277,0.236,124.454,268064,4.467733333333333,Dançante e energética
5zRW3xErqUxiv8KT9frDaS,0.717,0.842,0.896,0.05,0.0914,1.22e-05,0.0763,119.882,243375,4.05625,Dançante e energética
70lgd1xHq2kbzimbjkHCf3,0.854,0.719,0.484,0.000695,0.0654,0.315,0.428,128.049,249253,4.154216666666667,Dançante e energética
2GGLP061KzVzhbwG4kumMV,0.708,0.91,0.697,0.176,0.047,0.0431,0.0727,124.982,243173,4.052883333333333,Dançante e energética
1J27K9fAnbVE7ZNyiPMkJc,0.538,0.867,0.299,7.48e-05,0.0328,0.924,0.301,129.804,365986,6.099766666666667,Equilibrada
0umZoAivXnXaeKZ1C7H7Cb,0.717,0.532,0.764,0.00226,0.056,0.92,0.0415,122.99,372715,6.211916666666666,Positiva
55ykPwS5s2F1fSTISwRumM,0.765,0.611,0.542,9.62e-05,0.0359,0.00806,0.0788,121.813,537760,8.962666666666667,Equilibrada
7gpGDGRcUtAmZhFdZm7NJt,0.812,0.821,0.968,0.000703,0.0354,0.0214,0.0898,128.995,202973,3.3828833333333335,Dançante e energética
1GfYT8SJcyx3wOPUfX9gpH,0.592,0.785,0.451,2.35e-05,0.0391,0.879,0.357,117.748,295334,4.922233333333334,Equilibrada
3XZi8w4xJLZp5wOfcabUje,0.759,0.853,0.146,0.00208,0.0988,0.806,0.0659,127.996,202968,3.3828,Dançante e energética
5E6u3mipkLhYFuktFXc7LS,0.905,0.567,0.507,0.00283,0.114,6.56e-05,0.321,118.759,255200,4.253333333333333,Equilibrada
06R65yytMmYM56emwGlJ0Q,0.787,0.534,0.827,0.0318,0.0685,0.592,0.0928,118.01,505850,8.430833333333334,Positiva
1OlmPmNhyUGzE5y0T5xQFR,0.762,0.688,0.811,0.00139,0.0423,0.79,0.288,124.972,257611,4.293516666666667,Positiva
2VdbUexGbyGisJT0gN3nA7,0.85,0.608,0.651,0.00296,0.0537,0.848,0.135,125.192,496083,8.26805,Equilibrada
2UxAAEa5tZfv7O4NcR6gEN,0.979,0.517,0.492,0.000372,0.303,0.754,0.0354,123.995,423344,7.055733333333333,Falado/Rap
2ytqms9uZWXbZfXC0r2yKF,0.798,0.768,0.595,0.0302,0.127,8.19e-06,0.214,123.864,568293,9.47155,Dançante e energética
0pSXxKWtVz7SX343vVGNAI,0.748,0.892,0.739,0.00508,0.044,0.0617,0.326,124.999,535680,8.928,Dançante e energética
1x3fitHSJI4Zk6oRdRzqks,0.845,0.881,0.709,0.00814,0.112,5.1e-05,0.0631,119.998,503998,8.399966666666666,Dançante e energética
7iAZjDSH1X5yq1NMAL24s5,0.759,0.776,0.902,0.125,0.0412,0.764,0.0885,129.695,442375,7.372916666666667,Dançante e energética
1gTfshuBo7RRabcq5As4sM,0.803,0.656,0.456,0.0101,0.0735,0.749,0.0307,124.008,407999,6.7999833333333335,Equilibrada
1C26evPC9iLoZl7bQVsCNF,0.892,0.682,0.713,0.0355,0.0443,0.142,0.0684,123.027,356160,5.936,Positiva
4RbgkygkOkbPIZ30gOfVsP,0.879,0.576,0.527,0.002,0.0519,0.0292,0.0793,127.979,375988,6.266466666666667,Equilibrada
7LA96pXSHgXCGSfHQ3PHhw,0.648,0.827,0.17,0.00533,0.0863,0.00474,0.133,124.983,318592,5.309866666666666,Equilibrada
46cJSfRttZTIuKjYX57Y8P,0.756,0.536,0.846,0.0529,0.0891,0.000465,0.105,120.189,550426,9.173766666666667,Positiva
4QK9bq4sIxfn529FMgWbRz,0.871,0.905,0.82,0.132,0.259,0.000101,0.557,123.029,183918,3.0653,Dançante e energética
2PnEzfFz03XKGU4JqrCw8A,0.723,0.705,0.273,0.00191,0.0367,0.11,0.611,123.989,195483,3.25805,Dançante e energética
3os91rpisb64LD1SWHHnvs,0.803,0.781,0.462,0.0312,0.0461,0.114,0.0793,123.995,298053,4.96755,Dançante e energética
0IAHw4unc3A14Li5Xe8fa5,0.845,0.327,0.19,0.0583,0.0541,0.814,0.119,125.994,426689,7.111483333333333,Equilibrada
4ljWHW1l7YeQZqtcjtgHSx,0.686,0.875,0.499,0.0327,0.0784,0.000118,0.279,125.001,193024,3.2170666666666667,Equilibrada
7wlDCYTcXbNYF9RsKN5lpp,0.897,0.32,0.672,0.113,0.0539,0.0841,0.107,110.019,375880,6.264666666666667,Equilibrada
6hMDrn0mOmT4ridDOVzil6,0.802,0.655,0.388,0.000134,0.106,0.924,0.0653,129.01,426046,7.100766666666667,Equilibrada
1GaWRCPMf4nHnpcVqiuIji,0.682,0.935,0.302,0.00533,0.0627,0.672,0.241,112.059,305825,5.097083333333333,Equilibrada
26FqQCMSHnB53d37xolXBd,0.868,0.763,0.972,0.0124,0.0355,0.00516,0.0729,125.007,245626,4.093766666666666,Dançante e energética
31w1pX14PPTTYlrHX13u2z,0.732,0.874,0.705,0.0692,0.0335,0.00142,0.143,123.757,320757,5.34595,Dançante e energética
3be3cYFQXmPnR326xkKoDU,0.905,0.676,0.776,0.219,0.0518,0.0774,0.116,115.976,325386,5.4231,Positiva
2hD8HV4Qfx6s1fWCxbDqLr,0.779,0.543,0.269,0.00479,0.0369,0.737,0.106,107.999,445197,7.41995,Equilibrada
0Hje83JpSM5jllSYG5vVGS,0.831,0.597,0.545,0.0553,0.0519,0.759,0.154,123.006,469268,7.821133333333333,Equilibrada
3xPq3bLYR6GOR1L1y9WEmi,0.678,0.937,0.96,0.187,0.0432,0.000159,0.13,120.002,247000,4.116666666666666,Positiva
4dK5efkyoLRuhROrfLkNbX,0.824,0.675,0.244,0.00155,0.0613,0.655,0.0948,124.007,389032,6.483866666666667,Equilibrada
3KAn1EEsOVjep0Y15UNtTr,0.737,0.861,0.956,0.00371,0.0329,2.66e-05,0.0272,119.992,304640,5.077333333333334,Dançante e energética
2tzj855lGL5qWi5Rz3ufb7,0.867,0.524,0.261,0.0829,0.201,0.841,0.1,123.708,551360,9.189333333333334,Equilibrada
1ifKYo2py2jH1byZLIfRFE,0.641,0.732,0.272,0.00598,0.0284,0.000123,0.0385,125.007,261106,4.351766666666666,Equilibrada
6Gg8Bqv31of0OIrYPbK3A3,0.681,0.937,0.908,0.101,0.0426,0.679,0.0798,117.027,267517,4.458616666666667,Positiva
3heVzKJ55S8Ulq6mLfHHxa,0.671,0.672,0.352,0.0221,0.0424,0.662,0.33,120.5,472084,7.8680666666666665,Equilibrada
24wWZAHUvMPIG9h7zjq0yQ,0.735,0.518,0.164,0.223,0.0702,0.858,0.111,109.002,373761,6.22935,Equilibrada
305aEEVZaks5WE4CiUlU6x,0.71,0.879,0.859,0.0117,0.0458,0.904,0.0826,124.972,191695,3.194916666666667,Dançante e energética
78uloUY1VEVeiY7AOXYKHo,0.647,0.515,0.254,0.0424,0.0335,0.295,0.229,115.12,302905,5.048416666666666,Equilibrada
3Aod2IpCP00QHUlnbLRhq0,0.665,0.723,0.74,0.0259,0.0368,0.00469,0.0799,121.473,332866,5.547766666666667,Positiva
0ZvfZo2cocQih6tamxniQF,0.639,0.843,0.584,3.92e-05,0.0522,0.0258,0.0519,124.001,408518,6.808633333333334,Equilibrada
0mUhjmfCl6sHAZ7LpTQTNF,0.782,0.924,0.883,0.212,0.0371,0.88,0.157,127.984,152826,2.5471,Dançante e energética
6u9DQw3scxWEc07A7Si117,0.742,0.488,0.248,0.0473,0.0256,0.0376,0.139,123.98,267312,4.4552,Equilibrada
0SUE58sXX8xPfOfBuWuJRJ,0.579,0.768,0.731,0.229,0.0275,0.321,0.339,110.018,240000,4.0,Positiva
3JO8mh6EARGqr60JiuKMkB,0.808,0.388,0.602,0.00366,0.046,0.00162,0.075,123.167,417640,6.960666666666667,Equilibrada
6j2HQ1kkjgx7y7bEOq4Kgw,0.713,0.745,0.854,0.000159,0.0385,0.873,0.155,124.984,286126,4.768766666666667,Dançante e energética
6ta9jWQupvd9FDjKx4kcKM,0.767,0.807,0.444,0.00128,0.0496,0.393,0.0889,125.915,430946,7.182433333333333,Dançante e energética
1mRgy0qWyAc8EpFeeRNnRK,0.754,0.96,0.582,0.00028,0.0706,0.842,0.123,123.253,275240,4.5873333333333335,Dançante e energética
3GUI1yUGmKBEJlpKN9c3CZ,0.824,0.601,0.325,0.000353,0.0628,0.019,0.0382,124.004,470342,7.839033333333333,Equilibrada
6ACEyjinUNAzzSEHDLNnnW,0.819,0.7,0.591,0.00146,0.0958,0.0198,0.0758,123.97,291747,4.86245,Dançante e energética
0FHzhbSbS5SzpMvsYlmRSV,0.867,0.391,0.591,0.00926,0.079,0.351,0.0685,125.996,512640,8.544,Equilibrada
1I6yCG91WRgjEpPrkrrjr2,0.741,0.89,0.386,0.00192,0.0586,0.00442,0.111,126.665,301586,5.026433333333333,Dançante e energética
6DvvkGHg2STG7lVkKHKiwF,0.846,0.903,0.925,0.00141,0.0418,0.788,0.0786,126.005,244133,4.068883333333333,Dançante e energética
3F7XFhDv73XIrXIvxHsW7q,0.744,0.403,0.79,0.000462,0.0522,0.0979,0.364,122.935,299413,4.990216666666667,Positiva
5uum4myZWC9M7RLc4aL3yH,0.825,0.46,0.519,0.0373,0.105,0.39,0.588,124.006,254933,4.248883333333334,Equilibrada
2CQqlCq3UiEZsn92wf4fI5,0.71,0.616,0.401,0.0344,0.11,0.226,0.0935,120.391,417706,6.961766666666667,Equilibrada
25xnOBCX3wuq1rmYPYR87e,0.892,0.682,0.713,0.0355,0.0443,0.142,0.0684,123.027,356160,5.936,Positiva
01IUihf6kY4DKi9cJHhfpk,0.698,0.777,0.869,0.0174,0.0425,0.914,0.185,117.525,348794,5.813233333333334,Positiva
7e2kKEOXRsHJzb2X1uGJwQ,0.775,0.737,0.855,0.0147,0.0636,0.0236,0.0967,118.733,305333,5.088883333333333,Dançante e energética
2g4uQIYCp31eT9xoUpdzbO,0.894,0.722,0.696,0.0341,0.044,0.117,0.0796,123.017,356053,5.934216666666667,Dançante e energética
5suPlHh7OaPtTiIAwAvyec,0.664,0.855,0.924,0.00965,0.0482,0.000173,0.137,122.125,237988,3.966466666666667,Positiva
5vu8n8MB3P2hoY19SYMn9o,0.606,0.742,0.301,1.27e-05,0.0334,0.913,0.0458,132.104,241053,4.01755,Equilibrada
55dgpvLRCydVu360cHvkat,0.804,0.814,0.324,0.00489,0.0575,0.573,0.108,123.999,205000,3.4166666666666665,Dançante e energética
1egZGg04yrhvJEjkSwoUhw,0.802,0.584,0.76,0.00866,0.102,0.308,0.0822,127.01,367026,6.1171,Positiva
6YjTpkfl7Zic2PrESoqC1h,0.848,0.595,0.916,0.000599,0.284,0.741,0.0604,163.072,155960,2.5993333333333335,Positiva
2IopbjqW6liPd4yV9AkiDP,0.737,0.802,0.665,0.000591,0.0599,0.868,0.0288,123.619,399266,6.654433333333333,Dançante e energética
2DhcpitZoR2mDalUWFUbBG,0.766,0.722,0.709,0.00106,0.0505,0.49,0.0865,124.978,349456,5.8242666666666665,Dançante e energética
41vnukjUAWkv6ptxDSErnU,0.877,0.933,0.702,0.000121,0.0788,0.771,0.129,126.906,192186,3.2031,Dançante e energética
4Hi9ZjMdPFx8Jb43YYOY4Q,0.909,0.513,0.746,0.147,0.0432,0.0204,0.15,110.015,368746,6.145766666666667,Positiva
2GFJZydzCSaaGYbU03Tw0g,0.707,0.763,0.694,0.00367,0.0459,0.461,0.151,129.992,394352,6.572533333333333,Dançante e energética
3bX36CK7B1HCckuLzqIGkG,0.837,0.934,0.847,0.0116,0.0876,0.627,0.38,124.044,227265,3.78775,Dançante e energética
2flx4440e8FwILh288iX1G,0.757,0.723,0.594,0.0407,0.034,1.67e-06,0.111,100.039,216000,3.6,Dançante e energética
1C70Fui3camrXxBoMp2KW9,0.782,0.742,0.587,0.0753,0.0665,0.0,0.0965,120.594,310893,5.18155,Dançante e energética
4nwunCr5LbpM1aJGEMEjAM,0.874,0.776,0.955,2.11e-05,0.0526,0.177,0.0786,123.544,422873,7.047883333333333,Dançante e energética
3UolKLgMD5pOSAIl1yW2wz,0.845,0.327,0.191,0.0568,0.054,0.816,0.119,125.994,426689,7.111483333333333,Equilibrada
01zLtvxw5jE6fXhBjzvvGm,0.815,0.872,0.494,0.0754,0.0484,0.876,0.122,119.002,349260,5.821,Dançante e energética
3Gcq5Gzlumu6pQImDYGkmS,0.784,0.983,0.6,0.00831,0.068,0.923,0.0945,118.559,745053,12.41755,Dançante e energética
0Z8tpPWFZNrIb11Yzs8jSB,0.865,0.683,0.469,0.00156,0.0556,0.179,0.0214,124.0,227818,3.7969666666666666,Equilibrada
2heuKN8nCjXrLLX3JTI7Ya,0.71,0.839,0.604,0.00465,0.072,1.67e-06,0.324,124.007,164507,2.7417833333333332,Dançante e energética
4H42cJBAm9NRJQl4Z3FiZy,0.647,0.44,0.644,0.0175,0.0379,0.0364,0.103,118.035,281253,4.68755,Equilibrada
32T0a7ZT2K4mI2kr9AfvrT,0.807,0.839,0.62,0.000367,0.0512,0.836,0.276,124.01,317419,5.290316666666667,Dançante e energética
